Name,Job/Est Date (next service date),Status,Customer,Service Location,Gallons,Notes For Techs,Frequency
William Emerson,01/26/2026,Scheduled,DKW-Bojangles #959,"901 W 3rd St Pembroke, NC 28372",1500, hose: Tanker:   ServiceTime: early as possible,16
William Emerson,01/26/2026,Scheduled,DKW-Bojangles #973,"1045 Monroe St Carthage, NC 28327",1500, hose: Tanker:   ServiceTime: ,12
William Emerson,02/12/2026,Scheduled,DKW-Bojangles #976,"1375 Glenn Center Dr Kernersville, NC 27284",1500,at back door 40 feet hose:50 Tanker: no  ServiceTime: EARLY AS POSSIBLE,4
William Emerson,02/09/2026,Scheduled,DKW-Bojangles #980,"600 E Grover St Shelby, NC 28150",1500,right side - 3 lids hose:30 Tanker: Yes  ServiceTime: ,12
William Emerson,03/18/2026,Scheduled,DKW-Bojangles #993,"1406 N Jk Powell Blvd Whiteville, NC 28472",1500, hose: Tanker:   ServiceTime: ,12
William Emerson,01/28/2026,Scheduled,DKW-Breaktime,"127 S College Rd Wilmington, NC 28403",1000, hose: Tanker:   ServiceTime: ,16
William Emerson,03/16/2026,Scheduled,DKW-Buffalo Wild Wings - Southern Pines,"1640 US Highway 1 S Southern Pines, NC 28387",1500,back coener hose:50 Tanker: Yes  ServiceTime: anytime,12
William Emerson,02/06/2026,Scheduled,DKW-Buffalo Wild Wings #0236,"2800 Raleigh Road Pkwy W Wilson, NC 27896",1500,back middle door hose:50 Tanker: yes  ServiceTime: anytime,8
William Emerson,03/16/2026,Scheduled,DKW-Buffalo Wild Wings #0568,"3098 S Horner Blvd Sanford, NC 27330",1500,at back walk way hose:50 Tanker: yes  ServiceTime: before opening,8
William Emerson,01/09/2026,Closed and Complete,DKW-Buffalo Wild Wings Go #848,"6196 Falls of Neuse Rd Ste 112  Raleigh, NC 27609",250,code- 7228,12
William Emerson,01/29/2026,Scheduled,DKW-Buffalo Wild Wings Go #848,"6196 Falls of Neuse Rd Ste 112  Raleigh, NC 27609",250,"lock box on handicap parking sign for front of store  
use key code 7228
access 10 PM - 9 AM.",12
William Emerson,03/17/2026,Scheduled,DKW-Buffalo Wild Wings Go-Cameron,"1504 NC 87 S Cameron, NC 28326",1300,8ft by 5ft by 52 in,12
William Emerson,01/01/2026,Scheduled,DKW-Burger King  #189,"DKW-Burger King  #189801 US HWY 701 BYP TABOR CITY, NC 28463",1000,,12
William Emerson,01/29/2026,Scheduled,DKW-Burger King  #189,"DKW-Burger King  #189801 US HWY 701 BYP TABOR CITY, NC 28463",1000,,12
William Emerson,02/26/2026,Scheduled,DKW-Burger King  #189,"DKW-Burger King  #189801 US HWY 701 BYP TABOR CITY, NC 28463",1000,,12
William Emerson,01/27/2026,Scheduled,DKW-Burger King #1142,"2738 Nc 24-87 Cameron, NC 28326",1500, hose: Tanker:   ServiceTime: ,8
William Emerson,02/13/2026,Scheduled,DKW-Burger King #1143,"2850 Gillespie St Fayetteville, NC 28306",1500,back center - have to block drive-thru hose:50 Tanker: YES  ServiceTime: EARLY AS POSSIBLE,8
William Emerson,01/14/2026,Closed and Complete,DKW-Burger King #1243,"4800 Old York Rd Rock Hill, SC 29732",1500, hose: Tanker:   ServiceTime: ,8
William Emerson,03/05/2026,Scheduled,DKW-BURGER KING #1274,"DKW-BURGER KING #12741101 New Pointe Blvd Leland, NC 28451",,,12
William Emerson,01/05/2026,Closed and Complete,DKW-BURGER KING #183,"DKW-BURGER KING #1837200 Market Street Wilmington, NC 28411",1000,,12
William Emerson,03/30/2026,Scheduled,DKW-BURGER KING #183,"DKW-BURGER KING #1837200 Market Street Wilmington, NC 28411",1000,,12
William Emerson,01/02/2026,Scheduled,DKW-BURGER KING #185,"DKW-BURGER KING #1851901 South 16th Street Wilmington, NC 28401",1000,Back left corner,12
William Emerson,03/27/2026,Scheduled,DKW-BURGER KING #185,"DKW-BURGER KING #1851901 South 16th Street Wilmington, NC 28401",1000,Back left corner,12
William Emerson,01/02/2026,Scheduled,DKW-BURGER KING #190,"DKW-BURGER KING #1902707 Trademark Drive Wilmington, NC 28405",1000,"lids next to drive through- have to block parking lot drive, but not drive thru.",12
William Emerson,03/27/2026,Scheduled,DKW-BURGER KING #190,"DKW-BURGER KING #1902707 Trademark Drive Wilmington, NC 28405",1000,"lids next to drive through- have to block parking lot drive, but not drive thru.",12
William Emerson,01/12/2026,Dispatched,DKW-Burger King #191,"DKW-Burger King #1911004 N Brown Street Chadbourn, NC 28431",1000,,12
William Emerson,03/31/2026,Scheduled,DKW-Carver's Restaurant Burlington,"DKW-Carver's Restaurant Burlington3352 S Church St Burlington, NC 27215",1000,"Park in strip mall next to the building for easier access at 3335 S. Church street, in front of the dumpster, locate trap lids between the two buildings. Grease trap has 2 concrete lids on side of building. Restaurant opens at 7 am- pump early or later in the day after close at 2 pm. Access 3PM-6AM any day.",12
William Emerson,01/16/2026,Scheduled,DKW-Chopstix,"5607 Creedmoor Rd Raleigh, NC 27612",1000,"2 lids behind business near back door
Access 10 AM-10PM any day",12
William Emerson,02/17/2026,Scheduled,DKW-City Barbeque #10026,"110 Cabela Dr Garner, NC 27529",1500, hose: Tanker:   ServiceTime: ,8
William Emerson,01/07/2026,Scheduled,DKW-City Barbeque #10077,"City Barbeque #100773824 Carolina Beach Rd Wilmington, NC 28412",1000,"GT out back
**VERIFY TRAP SIZE*** First service",12
William Emerson,01/05/2026,Closed and Complete,DKW-City Barbeque #10082,"City Barbeque #100822140 Treelight Way Wendell, NC 27591",1500,"GT out back
***VERIFY TRAP SIZE*** FIRST SERVICE",12
William Emerson,03/23/2026,Scheduled,DKW-City Barbeque #43 or #10032,"9424 Falls of Neuse Rd Raleigh, NC 27615",1500, hose: Tanker:   ServiceTime: ,8
William Emerson,02/09/2026,Scheduled,DKW-City Barbeque or #10056,"4122 Lake Boone Trl Raleigh, NC 27607",1500,back center in sidewalk hose:30 Tanker: Yes   ServiceTime: pump anytime EXCEPT during lunch,8
William Emerson,03/23/2026,Scheduled,DKW-City Barbeque or #10056,"4122 Lake Boone Trl Raleigh, NC 27607",1500,back center in sidewalk hose:30 Tanker: Yes   ServiceTime: pump anytime EXCEPT during lunch,8
William Emerson,02/25/2026,Scheduled,DKW-Culver's of Wilson,"3609 Raleigh Road Pkwy W Wilson, NC 27896",2000, hose: Tanker:   ServiceTime: ,16
William Emerson,01/05/2026,Closed and Complete,DKW-El Ricon Del Sabor,"414 Shepard School Road Zebulon, NC 27597",750,,12
William Emerson,03/30/2026,Scheduled,DKW-El Ricon Del Sabor,"414 Shepard School Road Zebulon, NC 27597",750,,12
William Emerson,02/13/2026,Scheduled,DKW-Fiesta Mexicana X,"702 E Parrish Dr Benson, NC 27504",1000, hose: Tanker:   ServiceTime: ,8
William Emerson,02/27/2026,Scheduled,DKW-Fishy Fishy Cafe,"106 Yacht Basin Dr Southport, North Carolina 28461-3712",50,,4
William Emerson,03/11/2026,Scheduled,DKW-Four Corners,"2025 Eastwood Rd Wilmington, NC 28403",750,"1 raised manhole cover in fenced area behind location
",12
William Emerson,01/14/2026,Closed and Complete,DKW-Hardee's #1501716,"188 Herlong Ave Rock Hill, SC 29732",1000,in drive-thru close to payment window hose: Tanker:   ServiceTime: ,8
William Emerson,01/13/2026,Closed and Complete,DKW-Hardee's #1501756,"2165 Mana Ct Rock Hill, SC 29730",1100,in drive-thru   hose:30 Tanker: Yes  ServiceTime: early as possible,8
William Emerson,01/13/2026,Closed and Complete,DKW-Hardee's #1505952,"875 Gold Hill Rd Fort Mill, SC 29708",1500,back side of building - have to block drive-thru hose:30 Tanker: Yes  ServiceTime: ,12
William Emerson,01/27/2026,Scheduled,DKW-Hardee's #963,"2109 Savannah Hwy Charleston, SC 29414",1000,in drive-thru hose: Tanker:   ServiceTime: ,16
William Emerson,01/20/2026,Scheduled,DKW-Healing Transitions - Womens F,"3304 Glen Royal Rd Raleigh, NC 27617",1200,3 man hole covers rear of building behind kitchen two hose: Tanker:   ServiceTime:,12
William Emerson,03/11/2026,Scheduled,DKW-Hooters 1011,"5112 Market St Wilmington, NC 28405",1500,"back door area hose 90ft Tanker: Yes  ServiceTime: anytime
Before and after pics
Park in road- must be done early to avoid traffic",12
William Emerson,01/09/2026,Closed and Complete,DKW-Hooters 1025,"501 N McPherson Church Rd Fayetteville, NC 28303",1500, hose: Tanker:   ServiceTime: ,16
William Emerson,01/09/2026,Closed and Complete,DKW-JR's Food Mart,"920 S Main St Lillington, NC 27546",1000,"GT has 2 concrete manhole covers, back left of business.
Please confirm correct trap is being pumped- last service measurements were 34x30x40- 175 gallons which does not make sense based on the sales rep location notes for trap back left of business. Thanks",12
William Emerson,02/10/2026,Scheduled,DKW-Longhorn Steakhouse - 0125493,"194 BrucewoodRoad Southern Pines, NC 28387",1500,Leave manifest on site,56
William Emerson,01/13/2026,Scheduled,DKW-Los Tres Huasteco's,"1905 Poythress Rd Wilson, NC 27893",1000, hose: Tanker:   ServiceTime: ,56
William Emerson,01/05/2026,Closed and Complete,DKW-Lowes #198,"2316 N College Rd Wilmington, NC 28405",1500,,12
William Emerson,03/30/2026,Scheduled,DKW-Lowes #198,"2316 N College Rd Wilmington, NC 28405",1500,,12
William Emerson,01/07/2026,Scheduled,DKW-Lowes #199,"5309 Carolina Beach Rd Wilmington, NC 28412",1000, hose: Tanker:   ServiceTime: ,18
William Emerson,01/28/2026,Scheduled,DKW-Lowes #215,"341 S College Rd Wilmington, NC 28403",2000, hose: Tanker:   ServiceTime: ,18
William Emerson,01/02/2026,Scheduled,DKW-Lowes #230,"6278 Beach Dr SW Ocean Isle Beach, NC 28469",1500, hose: Tanker:   ServiceTime: ,18
William Emerson,01/07/2026,Scheduled,DKW-Lowes #237,"1152 E Cutlar Xing Leland, NC 28451",1500, hose: Tanker:   ServiceTime: ,18
William Emerson,02/17/2026,Scheduled,DKW-Lowe's #273,"5011 Southport Crossing Way Oak Island, NC 28461",3000, hose: Tanker:   ServiceTime: ,18
William Emerson,03/16/2026,Scheduled,DKW-Olive Garden - #0021811,"10572 S. US 15/501 Southern Pines, NC 28387",1500,,12
William Emerson,01/20/2026,Scheduled,DKW-Parkside,"2251 Treelight Way Ste 101 Wendell, NC 27591",3000, hose: Tanker:   ServiceTime: ,56
William Emerson,01/01/2026,Scheduled,DKW-Piggly Wiggly #1,"1270 Yeamans Hall Road Hanahan, SC 29410",20,"inside	75 ft	no	early before opening
inside by sink",4
William Emerson,01/29/2026,Scheduled,DKW-Piggly Wiggly #1,"1270 Yeamans Hall Road Hanahan, SC 29410",20,"inside	75 ft	no	early before opening
inside by sink",4
William Emerson,02/26/2026,Scheduled,DKW-Piggly Wiggly #1,"1270 Yeamans Hall Road Hanahan, SC 29410",20,"inside	75 ft	no	early before opening
inside by sink",4
William Emerson,03/26/2026,Scheduled,DKW-Piggly Wiggly #1,"1270 Yeamans Hall Road Hanahan, SC 29410",20,"inside	75 ft	no	early before opening
inside by sink",4
William Emerson,01/28/2026,Scheduled,DKW-Red Robin #124 - Wilmington,"905 International Dr Wilmington, NC 28405",1500, hose: Tanker:   ServiceTime: ,16
William Emerson,01/29/2026,Scheduled,DKW-Red Robin #306 - Alexander Pla,"7860 Alexander Promenade  Pl Raleigh, NC 27617",1500,Trap lids in grass in front of store.  Trap lids outside back door are abandoned.  Pump before open due to location. ,16
William Emerson,03/26/2026,Scheduled,DKW-Red Robin #306 - Alexander Pla,"7860 Alexander Promenade  Pl Raleigh, NC 27617",1500,Trap lids in grass in front of store.  Trap lids outside back door are abandoned.  Pump before open due to location. ,16
William Emerson,01/30/2026,Scheduled,DKW-Red Robin #567 - Cary,"2260 Walnut St Cary, NC 27518",3000,OUTBACK hose:50 FT  Tanker: YES  ServiceTime: ANYTIME,12
William Emerson,01/05/2026,Closed and Complete,DKW-Red Robin #568 - Cross Creek M,"502 Cross Creek Mall Fayetteville, NC 28303",1500, hose: Tanker:   ServiceTime: ,16
William Emerson,03/30/2026,Scheduled,DKW-Red Robin #568 - Cross Creek M,"502 Cross Creek Mall Fayetteville, NC 28303",1500, hose: Tanker:   ServiceTime: ,16
William Emerson,03/09/2026,Scheduled,DKW-Red Robin #688 - Garner,"10 Cabela Dr Garner, NC 27529",2500,back right - park on road hose:30 Tanker: Yes   ServiceTime: ,16
William Emerson,01/22/2026,Scheduled,DKW-Red Robin #741 - Hanes Mall,"188 Hanes Mall Cir Winston Salem, NC 27103",2000,back center in grass hose:30 Tanker: Yes  ServiceTime: pump before 11 AM,4
William Emerson,03/19/2026,Scheduled,DKW-Red Robin #741 - Hanes Mall,"188 Hanes Mall Cir Winston Salem, NC 27103",2000,back center in grass hose:30 Tanker: Yes  ServiceTime: pump before 11 AM,4
William Emerson,01/26/2026,Scheduled,DKW-Restoration Hardware #182R,"4120 Lassiter Mill Rd Raleigh, NC 27609",2000,"In sidewalk on side of building
Service Early",12
William Emerson,03/23/2026,Scheduled,DKW-Restoration Hardware #182R,"4120 Lassiter Mill Rd Raleigh, NC 27609",2000,"In sidewalk on side of building
Service Early",12
William Emerson,01/29/2026,Scheduled,DKW-Sonic Drive-in #4212,"3418 Shelby Ray Ct Charleston, South Carolina 29414-5838",1000,,12
William Emerson,01/05/2026,Scheduled,DKW-Steak N Shake #617,"1926 Sardis Rd N Charlotte, NC 28270",1500, hose: Tanker:   ServiceTime: ,12
William Emerson,03/30/2026,Scheduled,DKW-Steak N Shake #617,"1926 Sardis Rd N Charlotte, NC 28270",1500, hose: Tanker:   ServiceTime: ,12
William Emerson,01/14/2026,Closed and Complete,DKW-Steak N Shake #643,"2761 Cherry Rd Rock Hill, SC 29730",1000,right side of building hose:30 Tanker: Yes  ServiceTime: pump anytime,8
William Emerson,03/11/2026,Scheduled,DKW-Steak N Shake #643,"2761 Cherry Rd Rock Hill, SC 29730",1000,right side of building hose:30 Tanker: Yes  ServiceTime: pump anytime,8
William Emerson,02/09/2026,Scheduled,DKW-Taco Bamba,"3518 Wade Ave Raleigh, NC 27607",2500,"back center between dumpster and building, in grass beside the big tree hose:50 Tanker: Yes  ServiceTime:
PICTURES REQUIRED",16
William Emerson,03/23/2026,Scheduled,DKW-Taco Bamba,"3518 Wade Ave Raleigh, NC 27607",2500,"back center between dumpster and building, in grass beside the big tree hose:50 Tanker: Yes  ServiceTime:
PICTURES REQUIRED",16
William Emerson,01/13/2026,Closed and Complete,DKW-Taco Bell #21458,"532 John Ross Pkwy Rock Hill, SC 29730",1000,Left side of building in front pickup window. Have to block the drive-thru  hose:30 Tanker: Yes  ServiceTime: pump before 11 AM or after hours,16
William Emerson,01/07/2026,Closed and Complete,DKW-Taco Bell #21466,"401 W Roosevelt Blvd Monroe, NC 28110",1700, hose:60 Tanker:   ServiceTime: ,16
William Emerson,01/13/2026,Closed and Complete,DKW-Taco Bell #2882,"2526 Cherry Rd Rock Hill, SC 29732",1000,right side in grass with green tab hose: Tanker:   ServiceTime: ,16
William Emerson,01/13/2026,Closed and Complete,DKW-Taco Bell #35460,"1055 Anderson Rd S # S Rock Hill, SC 29730",1200,back center in stone next to speaker hose:Not specified Tanker: Unknown  ServiceTime: ,12
William Emerson,01/12/2026,Closed and Complete,DKW-Taco Bell #36233,"7734 US Hwy 521 Fort Mill, SC 29707",2000,back center in grass hose:30 Tanker: Yes    ServiceTime: pump anytime  ,16
William Emerson,02/11/2026,Scheduled,DKW-Taco Bell #40582,"2070 Statesville Boulevard Salisbury, NC 28147",1000,,12
William Emerson,03/11/2026,Scheduled,DKW-Taco Bell #4863,"172 Turnersburg Hwy Statesville, NC 28625",,front center hose:30 Tanker: Yes  ServiceTime: ,12
William Emerson,01/12/2026,Scheduled,DKW-Taco Mama,"3489 Burke Mill Rd # D1 Winston Salem, NC 27103",1500,front of building in parking lot - tank is in front of clean juice hose:Not specified Tanker: Unknown  ServiceTime: ,4
William Emerson,03/09/2026,Scheduled,DKW-Taco Mama,"3489 Burke Mill Rd # D1 Winston Salem, NC 27103",1500,front of building in parking lot - tank is in front of clean juice hose:Not specified Tanker: Unknown  ServiceTime: ,4
William Emerson,01/12/2026,Scheduled,DKW-The Habit Burger #276,"2056 Skibo Road Suite 100 Fayetteville, NC 28314",1500,,12
William Emerson,03/23/2026,Scheduled,DKW-The Habit Burger Grill #0473,"DKW-The Habit Burger Grill #0473201 Carolina Green Parkway Southern Pines, NC 28387","275
Shire tank",,12
William Emerson,03/10/2026,Scheduled,DKW-WLF #615,"280 S Georgetown Hwy Johnsonville, SC 29555",1500,"Trap must be measured next visit, KW records show this is 1000 gallons.  Previous provider has consistently reported 1500.  ",18
William Emerson,02/02/2026,Scheduled,DKW-Yoshi Sushi,"260 Racine Dr Wilmington, NC 28403",1500, hose:Not specified Tanker: Unknown  ServiceTime: ,4
William Emerson,03/16/2026,Scheduled,DKW-Yoshi Sushi,"260 Racine Dr Wilmington, NC 28403",1500, hose:Not specified Tanker: Unknown  ServiceTime: ,4
WNC Route,01/05/2026,Scheduled,DKW-All Fired Up,"22 Nickel Dr Cherokee, NC 28719",1000,"hose:Not specified Tanker: Unknown  ServiceTime:

trap located behind building",12
WNC Route,03/30/2026,Scheduled,DKW-All Fired Up,"22 Nickel Dr Cherokee, NC 28719",1000,"hose:Not specified Tanker: Unknown  ServiceTime:

trap located behind building",12
WNC Route,03/24/2026,Scheduled,DKW-Applebees #1181,"1563 Andrews Rd Murphy, NC 28906",,,12
WNC Route,02/03/2026,Scheduled,DKW-Bojangles #1016,"1119 Dellwood Rd Waynesville, NC 28786",1500, hose: Tanker:   ServiceTime: ,16
WNC Route,01/07/2026,Scheduled,DKW-Bojangles #1100,"1686 Champion Dr Canton, NC 28716",1000, hose: Tanker:   ServiceTime: ,16
WNC Route,02/02/2026,Scheduled,DKW-Bojangles #1202,"1850 S Main St Waynesville, NC 28786",1500, hose: Tanker:   ServiceTime: ,16
WNC Route,01/19/2026,Scheduled,DKW-Bojangles #1299,"60 Hunnicutt Ln Franklin, NC 28734",1600, hose:Not specified Tanker: Unknown  ServiceTime: ,12
WNC Route,03/10/2026,Scheduled,DKW-Bojangles #681,"65 Veterans Blvd Bryson City, NC 28713",1500,front parking lot hose:Not specified Tanker: Unknown  ServiceTime: ,12
WNC Route,02/05/2026,Scheduled,DKW-Bojangles #722,"64 Walmart Plz Sylva, NC 28779",1500,"hose:Not specified Tanker: Unknown  ServiceTime:
trap located in front parking lot behind speaker box",12
WNC Route,03/29/2026,Scheduled,DKW-Burger King #210,"575 Russ Ave Waynesville, NC 28786",1500,behind speaker box in drive-thru hose: Tanker:   ServiceTime: after midnight or prior to 5:30 AM,8
WNC Route,02/02/2026,Scheduled,DKW-Burger King #219,"760 Champion Dr Canton, NC 28716",1500,"front parking lot hose:Not specified Tanker: Unknown  ServiceTime:

trap located in front parking lot.",12
WNC Route,02/02/2026,Scheduled,DKW-Burger King #235,"175 Paragon Pkwy Clyde, NC 28721",1500,"side parking lot hose:Not specified Tanker: Unknown  ServiceTime:

trap located in drive thru",12
WNC Route,02/04/2026,Scheduled,DKW-Burger King #238,"130 Westgate Plz Franklin, NC 28734",1500,"hose:Not specified Tanker: Unknown  ServiceTime:

trap located outside of drive thru",12
WNC Route,03/05/2026,Scheduled,DKW-Hardee's #1506389,"475 E Main St Sylva, NC 28779",1000,"front right building next to the speaker hose:30 Tanker: Unknown  ServiceTime: pump after hours
trap located in front parking lot",12
WNC Route,01/05/2026,Scheduled,DKW-Mabel's Kitchen,"1609 Acquoni Rd Cherokee, NC 28719",1000,left side of building - 1 lid hose:1 hose Tanker: Unknown  ServiceTime: ,12
